record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes
rec_zen_00017,,[*]/C(C)=C(/[*])[Ge](C)(C)C,other,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black
rec_zen_02357,,[*]CCCCCCCCC(=O)NNC(=O)OCCOC(=O)NNC([*])=O,polyamide,336.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=336.15; n_points=1; reliability=black
rec_zen_02375,,[*]CCCCCCCCC(=O)OC/C=C/COC([*])=O,polyester,232.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=232.15; n_points=1; reliability=black
rec_zen_02388,,[*]CCCCCCCCC(=O)OCCOCCOC([*])=O,polyether,198.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=198.65; n_points=1; reliability=black
rec_zen_02402,,[*]CCCCCCCCC([*])Cl,fluoropolymer,240.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=240.15; n_points=1; reliability=black
rec_zen_02404,,[*]CCCCCCCCCC(=O)NCCc1ccc(CCNC([*])=O)cc1,polyamide,369.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=369.15; n_points=1; reliability=black
rec_zen_02405,,[*]CCCCCCCCCC(=O)NCc1ccc(CNC([*])=O)cc1,polyamide,383.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=383.15; n_points=1; reliability=black
rec_zen_02406,,[*]CCCCCCCCCC(=O)Nc1ccc(Oc2ccc(NC([*])=O)cc2)cc1,polyether,423.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=423.15; n_points=1; reliability=black
rec_zen_02407,,[*]CCCCCCCCCC(=O)Nc1cccc(Oc2ccc(NC([*])=O)cc2)c1,polyether,383.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=383.15; n_points=1; reliability=black
rec_zen_02412,,[*]CCCCCCCCCC=CCCCCCCCCCC([*])Cl,other,236.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=236.15; n_points=1; reliability=black
rec_zen_02440,,[*]CCCCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC([*])=O)cc2)cc1,polyester,368.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=368.15; n_points=1; reliability=black
rec_zen_02445,,[*]CCCCCCCCCCCCCCC(=O)NCCCCCCCCNC([*])=O,polyamide,325.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=325.15; n_points=1; reliability=black
rec_zen_02447,,[*]CCCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCCNC([*])=O,polyamide,323.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=323.15; n_points=1; reliability=black
rec_zen_02462,,[*]CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(CCCCCCOC([*])=O)C4=O)cc2C1=O,polyimide,292.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=292.15; n_points=1; reliability=black
rec_zen_02471,,[*]CCCCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(C4(c5ccc(OC([*])=O)cc5)CCCCC4)cc3)cc2C1=O,polyimide,369.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=369.15; n_points=1; reliability=black
rec_zen_02488,,[*]CCCCCCCCCCSCCCCCCCCCCC(=O)NCCc1ccc(CCNC([*])=O)cc1,other,331.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=331.15; n_points=1; reliability=black
rec_zen_02492,,[*]CCCCCCCCN(C)c1ccc(C(=O)c2ccc(N([*])C)cc2)cc1,other,323.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=323.15; n_points=1; reliability=black
rec_zen_02498,,[*]CCCCCCN(C)C(=O)CCCC(=O)N([*])C,polyamide,276.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=276.15; n_points=1; reliability=black
rec_zen_02499,,[*]CCCCCCN(C)c1ccc(C(=O)c2ccc(N([*])C)cc2)cc1,other,348.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=348.65; n_points=1; reliability=black
rec_zen_02513,,[*]CCCCCN1C(=O)c2ccc(C(=O)Oc3ccc4ccc(OC([*])=O)cc4c3)cc2C1=O,polyimide,386.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=386.15; n_points=1; reliability=black
rec_zen_02515,,[*]CCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCC(=O)Nc3ccc(NC([*])=O)cc3)C4=O)cc2C1=O,polyimide,473.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=473.15; n_points=1; reliability=black
rec_zen_02516,,[*]CCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCC(=O)Nc3ccc(Oc5ccc(NC([*])=O)cc5)cc3)C4=O)cc2C1=O,polyimide,468.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=468.15; n_points=1; reliability=black
rec_zen_02521,,[*]CCCCCSSSCCCCC[*],other,203.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=203.15; n_points=1; reliability=black
rec_zen_02531,,[*]CCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC([*])=O)cc4)cc3)cc2C1=O,polyimide,396.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=396.15; n_points=1; reliability=black
rec_zen_02543,,[*]CCCN([*])C(=O)c1ccccc1,other,345.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=345.15; n_points=1; reliability=black
rec_zen_02548,,[*]CCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(CC([*])C)C6=O)cc4)cc3)cc2C1=O,polyimide,428.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=428.15; n_points=1; reliability=black
rec_zen_02549,,[*]CCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC([*])=O)cc4)cc3)cc2C1=O,polyimide,405.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=405.15; n_points=1; reliability=black
rec_zen_02569,,[*]CCCNC(=O)c1ccc(C(=O)NCC([*])C)cc1,polyamide,426.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=426.15; n_points=1; reliability=black
rec_zen_02570,,[*]CCCNC(=O)c1ccc(C(=O)NCCC([*])C(C)C)cc1,polyamide,423.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=423.15; n_points=1; reliability=black
rec_zen_02571,,[*]CCCNC(=O)c1ccc(C(=O)NCCC([*])CC)cc1,polyamide,408.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=408.15; n_points=1; reliability=black
rec_zen_02572,,[*]CCCNC(=O)c1ccc(C(=O)NCCCC([*])(C)C)cc1,polyamide,425.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=425.15; n_points=1; reliability=black
rec_zen_02576,,[*]CCCOC(=O)C(CCCCCCCCOc1ccc(-c2ccc(OCc3ccc(C#N)cc3)cc2)cc1)C(=O)OCCC[Sn]([*])(C)C,polyester,295.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=295.15; n_points=1; reliability=black
rec_zen_02586,,[*]CCC[Si]([*])(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,polysiloxane,268.55,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=268.55; n_points=1; reliability=black
rec_zen_02614,,[*]CCN([*])C(=O)CCCCCCC,other,283.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=283.15; n_points=1; reliability=black
rec_zen_02615,,[*]CCN([*])C(=O)CCCCCCCCCCC,other,283.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=283.15; n_points=1; reliability=black
rec_zen_02638,,[*]CCN([*])C(=O)c1cccc(F)c1F,other,383.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=383.15; n_points=1; reliability=black
rec_zen_02641,,[*]CCN([*])C(C)=O,other,353.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=353.15; n_points=1; reliability=black
rec_zen_02646,,[*]CCN1C(=O)CC([*])C1=O,polyimide,404.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=404.15; n_points=1; reliability=black
rec_zen_02648,,[*]CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)Nc3ccc(NC([*])=O)cc3)C4=O)cc2C1=O,polyimide,510.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=510.15; n_points=1; reliability=black
rec_zen_02651,,[*]CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)Nc3cccc(Oc5ccc(NC([*])=O)cc5)c3)C4=O)cc2C1=O,polyimide,497.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=497.15; n_points=1; reliability=black
rec_zen_02666,,[*]CCOC(=O)Nc1ccc(C)c(NC(=O)OCCN([*])c2ccc(/C=C/c3cc[n+](CCCC)cc3)cc2)c1,polyurethane,394.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=394.15; n_points=1; reliability=black
rec_zen_02680,,[*]CCOC(=O)c1ccc(C(=O)OCCN([*])c2ccc(/N=N/c3ccc(-c4nc5ccc([N+](=O)[O-])cc5n4CC)cc3)cc2)cc1,polyester,422.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=422.15; n_points=1; reliability=black
rec_zen_02688,,[*]CCOC(=O)c1cccc(C(=O)OCCN([*])c2ccc(/N=N/c3ccc(-c4nc5ccc([N+](=O)[O-])cc5n4CC)cc3)cc2)c1,polyester,420.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=420.15; n_points=1; reliability=black
rec_zen_02691,,[*]CCOC([*])C,polyether,223.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=223.15; n_points=1; reliability=black
rec_zen_02699,,[*]CCOc1ccc(-c2nc3ccc(Oc4ccc5nc(-c6ccc(OCCN([*])c7ccc(/C=C/c8ccc([N+](=O)[O-])cc8)cc7)cc6)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,polyether,474.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=474.15; n_points=1; reliability=black
rec_zen_02715,,[*]CCSCc1ccc(Cc2ccc(CSCCC(=O)OCCSCc3ccc(Cc4ccc(CSCCOC([*])=O)cc4)cc3)cc2)cc1,other,285.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=285.15; n_points=1; reliability=black
rec_zen_02718,,[*]CC[Si](C)(C)O[Si]([*])(C)O[Si](C)(C)C,polysiloxane,184.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=184.15; n_points=1; reliability=black
rec_zen_02726,,[*]CCc1ccc(CCC(=O)NCCCCCCNC([*])=O)cc1,polyamide,358.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=358.15; n_points=1; reliability=black
rec_zen_02742,,[*]CCc1ccc([*])s1,other,299.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=299.15; n_points=1; reliability=black
rec_zen_02748,,[*]CN1C(=O)c2ccc(C(=O)Nc3ccc(C4(c5ccc(NC([*])=O)cc5)c5ccccc5-c5ccccc54)cc3)cc2C1=O,polyimide,618.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=618.15; n_points=1; reliability=black
rec_zen_02751,,[*]CN1C(=O)c2ccc(C(=O)Nc3ccc(Oc4c(F)c(F)c(Oc5ccc(NC([*])=O)cc5)c(F)c4F)cc3)cc2C1=O,polyimide,527.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=527.15; n_points=1; reliability=black
rec_zen_02753,,[*]CN1C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC([*])=O)cc5)cc4)cc3)cc2C1=O,polyimide,515.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=515.15; n_points=1; reliability=black
rec_zen_02759,,[*]CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Oc5ccc(Oc6ccc(NC([*])=O)cc6)cc5)cc3)C4=O)cc2C1=O,polyimide,503.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=503.15; n_points=1; reliability=black
rec_zen_02760,,[*]CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CC(=O)Nc3cccc(Oc5ccc(NC([*])=O)cc5)c3)C4=O)cc2C1=O,polyimide,499.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=499.15; n_points=1; reliability=black
rec_zen_02778,,[*]CNC(=O)CCOCCC(=O)NCc1c(C)c(C)c([*])c(C)c1C,polyether,464.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=464.15; n_points=1; reliability=black
rec_zen_02807,,[*]COC(=O)CCCCCCCCC(=O)OCC(=O)NCCCCCCNC([*])=O,polyester,275.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=275.15; n_points=1; reliability=black
rec_zen_02825,,[*]COC(=O)NCCCCCCNC(=O)OCC(CC)n1c(=O)c2cc3c(=O)n(C([*])CC)c(=O)c3cc2c1=O,polyimide,334.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=334.15; n_points=1; reliability=black
rec_zen_02826,,[*]COC(=O)NCCCCCCNC(=O)OCC([*])(C)C(=O)O,polyurethane,247.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=247.15; n_points=1; reliability=black
rec_zen_02827,,[*]COC(=O)Nc1ccc(C)c(NC(=O)OCC([*])(CC)CC)c1,polyurethane,213.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=213.15; n_points=1; reliability=black
rec_zen_02829,,[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCC([*])(C)C)cc2)cc1,polyurethane,367.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=367.15; n_points=1; reliability=black
rec_zen_02836,,[*]COC(=O)OC1COC2C(OC(=O)OCC3OC(C)(C)OC3[*])COC12,polyether,368.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=368.65; n_points=1; reliability=black
rec_zen_02842,,[*]COC(=O)OCC(OC(=O)Oc1ccc(C(=O)OC)cc1)C([*])OC(=O)Oc1ccc(C(=O)OC)cc1,polycarbonate,364.05,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=364.05; n_points=1; reliability=black
rec_zen_02850,,[*]COC(=O)c1c(F)c(F)c(-c2c(F)c(F)c(C(=O)OC([*])COc3ccc(/N=N/c4ccc(C#N)cc4)cc3)c(F)c2F)c(F)c1F,polyester,385.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=385.15; n_points=1; reliability=black
rec_zen_02851,,[*]COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)OCC([*])(C)C)cc3)cc2)cc1,polyester,373.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=373.15; n_points=1; reliability=black
rec_zen_02858,,[*]COC(=O)c1ccc(/C=C/c2ccc(C(=O)OCC([*])(C)C)cc2)cc1,polyester,353.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=353.15; n_points=1; reliability=black
rec_zen_02864,,[*]COC(=O)c1ccc(C(=O)OCC(C(C)C)C([*])C(C)C)cc1,polyester,338.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=338.15; n_points=1; reliability=black
rec_zen_02868,,[*]COC(=O)c1ccc(C(=O)OCC(CCC)C([*])CCC)cc1,polyester,303.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=303.15; n_points=1; reliability=black
rec_zen_02877,,[*]COC(=O)c1ccc(C(=O)OCCC(C)(C)CC([*])C)cc1,polyester,264.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=264.15; n_points=1; reliability=black
rec_zen_02881,,[*]COC(=O)c1ccc2cc(C(=O)OC([*])COc3ccc(/N=N/c4ccc(C#N)cc4)cc3)ccc2c1,polyester,411.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=411.15; n_points=1; reliability=black
rec_zen_02885,,[*]COC(=O)c1cccc(C(=O)OCC(C)(C)C[Si](C)(C)O[Si](C)(C)CC([*])(C)C)c1,polyester,221.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=221.15; n_points=1; reliability=black
rec_zen_02892,,[*]COCC(=O)NCCCCCCNC([*])=O,polyether,283.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=283.15; n_points=1; reliability=black
rec_zen_02902,,[*]COCC([*])(C)COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,polyether,280.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=280.15; n_points=1; reliability=black
rec_zen_02917,,[*]COCC([*])(CSCC)CSCC,polyether,241.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=241.15; n_points=1; reliability=black
rec_zen_02926,,[*]COCCSSC[*],polyether,220.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=220.15; n_points=1; reliability=black
rec_zen_02927,,[*]COCCSSSSC[*],polyether,233.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=233.15; n_points=1; reliability=black
rec_zen_02932,,[*]COOC([*])c1ccc(C(C)(C)C)cc1,polyether,293.05,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=293.05; n_points=1; reliability=black
rec_zen_02934,,[*]COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OCC([*])OC(C)=O)c(Cl)c2)cc1Cl,polyether,373.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=373.15; n_points=1; reliability=black
rec_zen_02948,,[*]COc1ccc(OCC([*])OC(C)=O)cc1,polyether,322.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=322.15; n_points=1; reliability=black
rec_zen_02968,,[*]CSSSSC[*],other,249.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=249.15; n_points=1; reliability=black
rec_zen_02977,,[*]C[Si]([*])(C)c1ccccc1,polysiloxane,301.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=301.15; n_points=1; reliability=black
rec_zen_02984,,[*]C[n+]1ccc(-c2cc[n+](Cc3ccccc3[*])cc2)cc1,other,343.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=343.65; n_points=1; reliability=black
rec_zen_02986,,[*]Cc1cc(C(C)C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4c(C(C)C)cc([*])cc4C(C)C)C5=O)cc3C2=O)c(C(C)C)c1,polyimide,536.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=536.15; n_points=1; reliability=black
rec_zen_02991,,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(=O)OCCN(CCOC(=O)c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)c4ccc(/N=N/c5ccc([N+](=O)[O-])cc5[N+](=O)[O-])cc4)cc3C2=O)c(C)c1,polyimide,449.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=449.15; n_points=1; reliability=black
rec_zen_02992,,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(=O)OCCN(CCOC(=O)c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)c4ccccc4)cc3C2=O)c(C)c1,polyimide,450.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=450.15; n_points=1; reliability=black
rec_zen_02995,,[*]Cc1cc(C)c(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6c(C)cc([*])cc6C)C7=O)cc5)cc4)cc3C2=O)c(C)c1,polyimide,520.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=520.15; n_points=1; reliability=black
rec_zen_02997,,[*]Cc1cc(C)c(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(c6c(C)cc([*])cc6C)C7=O)cccc45)cc3C2=O)c(C)c1,polyimide,554.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=554.15; n_points=1; reliability=black
rec_zen_03001,,[*]Cc1cc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(/N=N/c4ccc([N+](=O)[O-])cc4)c(N4C(=O)c5ccc(C(=O)Nc6c(C)cc([*])cc6C)cc5C4=O)c2)C3=O)c(C)c1,polyimide,553.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=553.15; n_points=1; reliability=black
rec_zen_03002,,[*]Cc1cc(C)c(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7c(C)cc([*])cc7C)cc6)c(=O)c5cc4c3=O)cc2)c(C)c1,polyimide,572.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=572.65; n_points=1; reliability=black
rec_zen_03006,,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,polyether,505.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=505.15; n_points=1; reliability=black
rec_zen_03007,,[*]Cc1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2c(C)cc(-c4cc(C)c(N5C(=O)c6ccc(Oc7c(C)cc([*])cc7C)cc6C5=O)c(C)c4)cc2C)C3=O)c(C)c1,polyimide,693.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=693.15; n_points=1; reliability=black
rec_zen_03011,,[*]Cc1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6c(C)cc([*])cc6C)cc5C4=O)c2)C3=O)c(C)c1,polyimide,518.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=518.15; n_points=1; reliability=black
